date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:25:52	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237a30ef-2876e-5c2d8a0ccfe9b%22	https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfontd41d.eot	(from https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:25:53	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2237a30ee-17ee8-5c2d8a0c9f927%22	https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.woff	(from https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:25:53	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2237a30ed-286ac-5c2d8a0c37525%22	https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.ttf	(from https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:25:53	26792/26792	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223782808-68a8-5c2d8994ead3b%22	https://thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.eot	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.eot	(from https://thetav.online/html/mat/default/icon-fonts/web-design/flaticon.css)
14:25:53	16780/16780	---M--	200	added ('OK')	font/woff	etag:%223782807-418c-5c2d8994dcaaa%22	https://thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.woff	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.woff	(from https://thetav.online/html/mat/default/icon-fonts/web-design/flaticon.css)
14:25:53	26792/26792	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223782808-68a8-5c2d8994ead3b%22	https://thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.eot?	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/web-design/Flaticond41d.eot	(from https://thetav.online/html/mat/default/icon-fonts/web-design/flaticon.css)
14:25:54	26616/26616	---M--	200	added ('OK')	font/ttf	etag:%22378280a-67f8-5c2d8995373ea%22	https://thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.ttf	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.ttf	(from https://thetav.online/html/mat/default/icon-fonts/web-design/flaticon.css)
14:25:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:53%20GMT	https://thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-1.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-1.jpg	(from https://thetav.online/html/mat/default/portfolio-detail/work-01.html)
14:25:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:53%20GMT	https://thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-2.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-2.jpg	(from https://thetav.online/html/mat/default/portfolio-detail/work-01.html)
14:25:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:53%20GMT	https://thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-3.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-3.jpg	(from https://thetav.online/html/mat/default/portfolio-detail/work-02.html)
14:25:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:54%20GMT	https://thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-4.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/portfolio-detail/images/portfolio-content/image-4.jpg	(from https://thetav.online/html/mat/default/portfolio-detail/work-02.html)
14:25:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:54%20GMT	https://thetav.online/html/mat/default/load-more/about.html	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/about.html	(from https://thetav.online/html/mat/default/load-more/portfolio.html)
14:25:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:54%20GMT	https://thetav.online/html/mat/default/load-more/images/works/work-07.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/images/works/work-07.jpg	(from https://thetav.online/html/mat/default/load-more/portfolio.html)
14:25:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:54%20GMT	https://thetav.online/html/mat/default/load-more/images/works/work-08.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/images/works/work-08.jpg	(from https://thetav.online/html/mat/default/load-more/portfolio.html)
14:25:56	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2237a30ea-6c7db-5c2d8a0b0a889%22	https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/fonts/fontawesome-webfont3e6e.svg	(from https://thetav.online/html/mat/default/icon-fonts/font-awesome-4.7.0/css/font-awesome.min.css)
14:25:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:54%20GMT	https://thetav.online/html/mat/default/load-more/images/works/work-09.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/images/works/work-09.jpg	(from https://thetav.online/html/mat/default/load-more/portfolio.html)
14:25:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:55%20GMT	https://thetav.online/html/mat/default/blog-posts/favicon.ico	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/blog-posts/favicon.ico	(from https://thetav.online/html/mat/default/blog-posts/blog-1.html)
14:25:56	226377/226377	---M--	200	added ('OK')	image/svg+xml	etag:%22378280d-37449-5c2d899616a37%22	https://thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.svg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/icon-fonts/web-design/Flaticon.svg	(from https://thetav.online/html/mat/default/icon-fonts/web-design/flaticon.css)
14:25:56	47170/47170	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20May%202021%2015:18:10%20GMT	https://thetav.online/html/mat/default/index.html	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/index.html	(from https://thetav.online/html/mat/default/blog-posts/blog-1.html)
14:25:57	1859/1859	---M--	200	added ('OK')	image/jpeg	etag:%2237815fe-743-5c2d892d9d272%22	https://thetav.online/html/mat/default/images/person.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/images/person.jpg	(from https://thetav.online/html/mat/default/blog-posts/blog-1.html)
14:25:57	3849/3849	---M--	200	added ('OK')	image/jpeg	etag:%22378161c-f09-5c2d89307bc9f%22	https://thetav.online/html/mat/default/images/image.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/images/image.jpg	(from https://thetav.online/html/mat/default/blog-posts/blog-1.html)
14:25:57	35792/35792	---M--	200	added ('OK')	image/jpeg	etag:%2237827db-8bd0-5c2d898b26099%22	https://thetav.online/html/mat/default/images/blogs/blog-1.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/images/blogs/blog-1.jpg	(from https://thetav.online/html/mat/default/blog-posts/blog-1.html)
14:25:57	3303/3303	---M-Z	200	added ('OK')	application/javascript	etag:%2237825de-ce7-5c2d8932edc7a-gzip%22	https://thetav.online/html/mat/default/js/subpage-demo.js	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/js/subpage-demo.js	(from https://thetav.online/html/mat/default/blog-posts/blog-1.html)
14:25:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:56%20GMT	https://thetav.online/html/mat/default/load-more/blog-posts/blog-1.html	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/blog-posts/blog-1.html	(from https://thetav.online/html/mat/default/load-more/blog-posts.html)
14:25:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:56%20GMT	https://thetav.online/html/mat/default/load-more/images/blogs/blog-4.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/images/blogs/blog-4.jpg	(from https://thetav.online/html/mat/default/load-more/blog-posts.html)
14:25:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:57%20GMT	https://thetav.online/html/mat/default/load-more/images/blogs/blog-5.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/images/blogs/blog-5.jpg	(from https://thetav.online/html/mat/default/load-more/blog-posts.html)
14:25:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Jan%202022%2020:25:57%20GMT	https://thetav.online/html/mat/default/load-more/images/blogs/blog-6.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/load-more/images/blogs/blog-6.jpg	(from https://thetav.online/html/mat/default/load-more/blog-posts.html)
14:25:59	1762/1762	---M--	200	added ('OK')	image/jpeg	etag:%22378161a-6e2-5c2d893023e57%22	https://thetav.online/html/mat/default/images/spinner.jpg	C:/My%20Web%20Sites/new2022onlineresume/thetav.online/html/mat/default/images/spinner.jpg	(from https://thetav.online/html/mat/default/css/style.css)
